pass 2, stk 1, steps 634, max0 52, max1 48
pass 2, stk 1, steps 635, max0 52, max1 48
pass 2, stk 1, steps 636, max0 52, max1 48
pass 2, stk 1, steps 637, max0 52, max1 48
pass 2, stk 1, steps 638, max0 52, max1 48
pass 2, stk 1, steps 639, max0 52, max1 48
pass 2, stk 1, steps 640, max0 52, max1 48
pass 2, stk 1, steps 641, max0 52, max1 48
pass 2, stk 1, steps 642, max0 52, max1 48
pass 2, stk 1, steps 644, max0 53, max1 47
pass 2, stk 1, steps 645, max0 53, max1 47
pass 2, stk 1, steps 646, max0 53, max1 47
pass 2, stk 1, steps 648, max0 54, max1 46
pass 2, stk 1, steps 649, max0 54, max1 46
pass 2, stk 1, steps 650, max0 54, max1 46
pass 2, stk 1, steps 652, max0 55, max1 45
pass 2, stk 1, steps 653, max0 55, max1 45
pass 2, stk 1, steps 654, max0 55, max1 45
pass 2, stk 1, steps 655, max0 55, max1 45
pass 2, stk 1, steps 656, max0 55, max1 45
pass 2, stk 1, steps 657, max0 55, max1 45
pass 2, stk 1, steps 658, max0 55, max1 45
pass 2, stk 1, steps 659, max0 55, max1 45
pass 2, stk 1, steps 660, max0 55, max1 45
pass 2, stk 1, steps 662, max0 56, max1 44
pass 2, stk 1, steps 663, max0 56, max1 44
pass 2, stk 1, steps 664, max0 56, max1 44
pass 2, stk 1, steps 665, max0 56, max1 44
pass 2, stk 1, steps 666, max0 56, max1 44
pass 2, stk 1, steps 667, max0 56, max1 44
pass 2, stk 1, steps 668, max0 56, max1 44
pass 2, stk 1, steps 669, max0 56, max1 44
pass 2, stk 1, steps 670, max0 56, max1 44
pass 2, stk 1, steps 671, max0 56, max1 44
pass 2, stk 1, steps 672, max0 56, max1 44
pass 2, stk 1, steps 673, max0 56, max1 44
pass 2, stk 1, steps 674, max0 56, max1 44
pass 2, stk 1, steps 675, max0 56, max1 44
pass 2, stk 1, steps 676, max0 56, max1 44
pass 2, stk 1, steps 677, max0 56, max1 44
pass 2, stk 1, steps 678, max0 56, max1 44
pass 2, stk 1, steps 679, max0 57, max1 43
pass 2, stk 1, steps 680, max0 57, max1 43
pass 2, stk 1, steps 682, max0 58, max1 42
pass 2, stk 1, steps 684, max0 59, max1 41
pass 2, stk 1, steps 685, max0 59, max1 41
pass 2, stk 1, steps 687, max0 60, max1 40
pass 2, stk 1, steps 688, max0 60, max1 40
pass 2, stk 1, steps 689, max0 60, max1 40
pass 2, stk 1, steps 690, max0 60, max1 40
pass 2, stk 1, steps 691, max0 60, max1 40
pass 2, stk 1, steps 692, max0 60, max1 40
pass 2, stk 1, steps 693, max0 60, max1 40
pass 2, stk 1, steps 694, max0 60, max1 40
pass 2, stk 1, steps 695, max0 60, max1 40
pass 2, stk 1, steps 696, max0 60, max1 40
pass 2, stk 1, steps 697, max0 60, max1 40
pass 2, stk 1, steps 698, max0 61, max1 39
pass 2, stk 1, steps 699, max0 61, max1 39
pass 2, stk 1, steps 701, max0 62, max1 38
pass 2, stk 1, steps 702, max0 62, max1 38
pass 2, stk 1, steps 703, max0 62, max1 38
pass 2, stk 1, steps 705, max0 63, max1 37
pass 2, stk 1, steps 706, max0 63, max1 37
pass 2, stk 1, steps 707, max0 63, max1 37
pass 2, stk 1, steps 708, max0 63, max1 37
pass 2, stk 1, steps 710, max0 64, max1 36
pass 2, stk 1, steps 711, max0 64, max1 36
pass 2, stk 1, steps 712, max0 64, max1 36
pass 2, stk 1, steps 714, max0 65, max1 35
pass 2, stk 1, steps 715, max0 65, max1 35
pass 2, stk 1, steps 716, max0 65, max1 35
pass 2, stk 1, steps 717, max0 65, max1 35
pass 2, stk 1, steps 718, max0 65, max1 35
pass 2, stk 1, steps 719, max0 65, max1 35
pass 2, stk 1, steps 720, max0 65, max1 35
pass 2, stk 1, steps 721, max0 65, max1 35
pass 2, stk 1, steps 722, max0 65, max1 35
pass 2, stk 1, steps 723, max0 65, max1 35
pass 2, stk 1, steps 724, max0 65, max1 35
pass 2, stk 1, steps 725, max0 65, max1 35
pass 2, stk 1, steps 726, max0 65, max1 35
pass 2, stk 1, steps 727, max0 65, max1 35
pass 2, stk 1, steps 728, max0 66, max1 34
pass 2, stk 1, steps 729, max0 66, max1 34
pass 2, stk 1, steps 730, max0 66, max1 34
pass 2, stk 1, steps 732, max0 67, max1 33
pass 2, stk 1, steps 733, max0 67, max1 33
pass 2, stk 1, steps 734, max0 67, max1 33
pass 2, stk 1, steps 735, max0 67, max1 33
pass 2, stk 1, steps 736, max0 67, max1 33
pass 2, stk 1, steps 738, max0 68, max1 32
pass 2, stk 1, steps 739, max0 68, max1 32
pass 2, stk 1, steps 740, max0 68, max1 32
pass 2, stk 1, steps 742, max0 69, max1 31
pass 2, stk 1, steps 743, max0 69, max1 31
pass 2, stk 1, steps 744, max0 69, max1 31
pass 2, stk 1, steps 745, max0 69, max1 31
pass 2, stk 1, steps 746, max0 69, max1 31
pass 2, stk 1, steps 747, max0 69, max1 31
pass 2, stk 1, steps 748, max0 69, max1 31
pass 2, stk 1, steps 749, max0 69, max1 31
pass 2, stk 1, steps 750, max0 69, max1 31
pass 2, stk 1, steps 751, max0 69, max1 31
pass 2, stk 1, steps 752, max0 69, max1 31
pass 2, stk 1, steps 753, max0 69, max1 31
pass 2, stk 1, steps 754, max0 69, max1 31
pass 2, stk 1, steps 755, max0 70, max1 30
pass 2, stk 1, steps 756, max0 70, max1 30
pass 2, stk 1, steps 758, max0 71, max1 29
pass 2, stk 1, steps 759, max0 71, max1 29
pass 2, stk 1, steps 760, max0 71, max1 29
pass 2, stk 1, steps 761, max0 72, max1 28
pass 2, stk 1, steps 762, max0 72, max1 28
pass 2, stk 1, steps 763, max0 72, max1 28
pass 2, stk 1, steps 764, max0 72, max1 28
pass 2, stk 1, steps 765, max0 72, max1 28
pass 2, stk 1, steps 766, max0 72, max1 28
pass 2, stk 1, steps 767, max0 72, max1 28
pass 2, stk 1, steps 768, max0 72, max1 28
pass 2, stk 1, steps 769, max0 72, max1 28
pass 2, stk 1, steps 770, max0 72, max1 28
pass 2, stk 1, steps 771, max0 72, max1 28
pass 2, stk 1, steps 772, max0 72, max1 28
pass 2, stk 1, steps 774, max0 73, max1 27
pass 2, stk 1, steps 775, max0 73, max1 27
pass 2, stk 1, steps 777, max0 74, max1 26
pass 2, stk 1, steps 778, max0 74, max1 26
pass 2, stk 1, steps 780, max0 75, max1 25
pass 2, stk 1, steps 781, max0 75, max1 25
pass 2, stk 1, steps 783, max0 76, max1 24
pass 2, stk 1, steps 784, max0 76, max1 24
pass 2, stk 1, steps 785, max0 76, max1 24
pass 2, stk 1, steps 786, max0 76, max1 24
pass 2, stk 1, steps 787, max0 76, max1 24
pass 2, stk 1, steps 788, max0 76, max1 24
pass 2, stk 1, steps 789, max0 76, max1 24
pass 2, stk 1, steps 790, max0 76, max1 24
pass 2, stk 1, steps 791, max0 76, max1 24
pass 2, stk 1, steps 792, max0 76, max1 24
pass 2, stk 1, steps 793, max0 76, max1 24
pass 2, stk 1, steps 795, max0 77, max1 23
pass 2, stk 1, steps 796, max0 77, max1 23
pass 2, stk 1, steps 797, max0 78, max1 22
pass 2, stk 1, steps 798, max0 78, max1 22
pass 2, stk 1, steps 799, max0 78, max1 22
pass 2, stk 1, steps 801, max0 79, max1 21
pass 2, stk 1, steps 802, max0 79, max1 21
pass 2, stk 1, steps 803, max0 79, max1 21
pass 2, stk 1, steps 804, max0 79, max1 21
pass 2, stk 1, steps 805, max0 79, max1 21
pass 2, stk 1, steps 806, max0 79, max1 21
pass 2, stk 1, steps 808, max0 80, max1 20
pass 2, stk 1, steps 809, max0 80, max1 20
pass 2, stk 1, steps 810, max0 80, max1 20
pass 2, stk 1, steps 811, max0 80, max1 20
pass 2, stk 1, steps 813, max0 81, max1 19
pass 2, stk 1, steps 815, max0 82, max1 18
pass 2, stk 1, steps 816, max0 82, max1 18
pass 2, stk 1, steps 817, max0 82, max1 18
pass 2, stk 1, steps 818, max0 82, max1 18
pass 2, stk 1, steps 819, max0 82, max1 18
pass 2, stk 1, steps 821, max0 83, max1 17
pass 2, stk 1, steps 822, max0 83, max1 17
pass 2, stk 1, steps 823, max0 83, max1 17
pass 2, stk 1, steps 824, max0 83, max1 17
pass 2, stk 1, steps 825, max0 83, max1 17
pass 2, stk 1, steps 826, max0 83, max1 17
pass 2, stk 1, steps 827, max0 83, max1 17
pass 2, stk 1, steps 828, max0 84, max1 16
pass 2, stk 1, steps 829, max0 84, max1 16
pass 2, stk 1, steps 830, max0 84, max1 16
pass 2, stk 1, steps 831, max0 84, max1 16
pass 2, stk 1, steps 833, max0 85, max1 15
pass 2, stk 1, steps 834, max0 85, max1 15
pass 2, stk 1, steps 835, max0 85, max1 15
pass 2, stk 1, steps 836, max0 85, max1 15
pass 2, stk 1, steps 838, max0 86, max1 14
pass 2, stk 1, steps 839, max0 86, max1 14
pass 2, stk 1, steps 841, max0 87, max1 13
pass 2, stk 1, steps 842, max0 87, max1 13
pass 2, stk 1, steps 843, max0 87, max1 13
pass 2, stk 1, steps 844, max0 87, max1 13
pass 2, stk 1, steps 845, max0 87, max1 13
pass 2, stk 1, steps 847, max0 88, max1 12
pass 2, stk 1, steps 848, max0 88, max1 12
pass 2, stk 1, steps 850, max0 89, max1 11
pass 2, stk 1, steps 852, max0 90, max1 10
pass 2, stk 1, steps 853, max0 90, max1 10
pass 2, stk 1, steps 855, max0 91, max1 9
pass 2, stk 1, steps 856, max0 91, max1 9
pass 2, stk 1, steps 858, max0 92, max1 8
pass 2, stk 1, steps 859, max0 92, max1 8
pass 2, stk 1, steps 861, max0 93, max1 7
pass 2, stk 1, steps 862, max0 93, max1 7
pass 2, stk 1, steps 863, max0 94, max1 6
pass 2, stk 1, steps 864, max0 95, max1 5
pass 2, stk 1, steps 865, max0 95, max1 5
pass 3, stk 0, steps 867, max0 96, max1 4
pass 3, stk 0, steps 869, max0 95, max1 5
pass 3, stk 0, steps 870, max0 95, max1 5
pass 3, stk 0, steps 872, max0 94, max1 6
pass 3, stk 0, steps 873, max0 94, max1 6
pass 3, stk 0, steps 874, max0 93, max1 7
pass 3, stk 0, steps 876, max0 92, max1 8
pass 3, stk 0, steps 877, max0 91, max1 9
pass 3, stk 0, steps 878, max0 91, max1 9
pass 3, stk 0, steps 880, max0 90, max1 10
pass 3, stk 0, steps 881, max0 90, max1 10
pass 3, stk 0, steps 883, max0 89, max1 11
pass 3, stk 0, steps 885, max0 88, max1 12
pass 3, stk 0, steps 887, max0 87, max1 13
pass 3, stk 0, steps 889, max0 86, max1 14
pass 3, stk 0, steps 891, max0 85, max1 15
pass 3, stk 0, steps 893, max0 84, max1 16
pass 3, stk 0, steps 895, max0 83, max1 17
pass 3, stk 0, steps 897, max0 82, max1 18
pass 3, stk 0, steps 899, max0 81, max1 19
pass 3, stk 0, steps 901, max0 80, max1 20
pass 3, stk 0, steps 903, max0 79, max1 21
pass 3, stk 0, steps 905, max0 78, max1 22
pass 3, stk 0, steps 907, max0 77, max1 23
pass 3, stk 0, steps 909, max0 76, max1 24
pass 3, stk 0, steps 911, max0 75, max1 25
pass 3, stk 0, steps 913, max0 74, max1 26
pass 3, stk 0, steps 914, max0 74, max1 26
pass 3, stk 0, steps 915, max0 74, max1 26
pass 3, stk 0, steps 916, max0 74, max1 26
pass 3, stk 0, steps 918, max0 73, max1 27
pass 3, stk 0, steps 920, max0 72, max1 28
pass 3, stk 0, steps 922, max0 71, max1 29
pass 3, stk 0, steps 924, max0 70, max1 30
pass 3, stk 0, steps 925, max0 70, max1 30
pass 3, stk 0, steps 926, max0 70, max1 30
pass 3, stk 0, steps 927, max0 70, max1 30
pass 3, stk 0, steps 928, max0 70, max1 30
pass 3, stk 0, steps 929, max0 70, max1 30
pass 3, stk 0, steps 931, max0 69, max1 31
pass 3, stk 0, steps 932, max0 68, max1 32
pass 3, stk 0, steps 933, max0 67, max1 33
pass 3, stk 0, steps 934, max0 66, max1 34
pass 3, stk 0, steps 935, max0 66, max1 34
pass 3, stk 0, steps 936, max0 65, max1 35
pass 3, stk 0, steps 938, max0 64, max1 36
pass 3, stk 0, steps 940, max0 63, max1 37
pass 3, stk 0, steps 941, max0 63, max1 37
pass 3, stk 0, steps 942, max0 62, max1 38
pass 3, stk 0, steps 943, max0 61, max1 39
pass 3, stk 0, steps 944, max0 60, max1 40
pass 3, stk 0, steps 945, max0 59, max1 41
pass 3, stk 0, steps 946, max0 58, max1 42
pass 3, stk 0, steps 947, max0 57, max1 43
pass 3, stk 0, steps 948, max0 56, max1 44
pass 3, stk 0, steps 949, max0 55, max1 45
pass 3, stk 0, steps 951, max0 54, max1 46
pass 3, stk 0, steps 952, max0 53, max1 47
pass 3, stk 0, steps 953, max0 52, max1 48
pass 3, stk 0, steps 954, max0 51, max1 49
pass 3, stk 0, steps 955, max0 50, max1 50
pass 3, stk 0, steps 956, max0 49, max1 51
pass 3, stk 0, steps 957, max0 48, max1 52
pass 3, stk 0, steps 958, max0 47, max1 53
pass 3, stk 0, steps 959, max0 46, max1 54
pass 3, stk 0, steps 960, max0 45, max1 55
pass 3, stk 0, steps 961, max0 44, max1 56
pass 3, stk 0, steps 962, max0 43, max1 57
pass 3, stk 0, steps 964, max0 42, max1 58
pass 3, stk 0, steps 965, max0 41, max1 59
pass 3, stk 0, steps 966, max0 40, max1 60
pass 3, stk 0, steps 967, max0 39, max1 61
pass 3, stk 0, steps 969, max0 38, max1 62
pass 3, stk 0, steps 970, max0 37, max1 63
pass 3, stk 0, steps 971, max0 36, max1 64
pass 3, stk 0, steps 972, max0 35, max1 65
pass 3, stk 0, steps 973, max0 34, max1 66
pass 3, stk 0, steps 974, max0 33, max1 67
pass 3, stk 0, steps 975, max0 32, max1 68
pass 3, stk 0, steps 976, max0 31, max1 69
pass 3, stk 0, steps 977, max0 30, max1 70
pass 3, stk 0, steps 978, max0 29, max1 71
pass 3, stk 0, steps 979, max0 28, max1 72
pass 3, stk 0, steps 981, max0 27, max1 73
pass 3, stk 0, steps 982, max0 26, max1 74
pass 3, stk 0, steps 983, max0 25, max1 75
pass 3, stk 0, steps 985, max0 24, max1 76
pass 3, stk 0, steps 986, max0 23, max1 77
pass 3, stk 0, steps 987, max0 22, max1 78
pass 3, stk 0, steps 988, max0 21, max1 79
pass 3, stk 0, steps 989, max0 20, max1 80
pass 3, stk 0, steps 990, max0 19, max1 81
pass 3, stk 0, steps 992, max0 18, max1 82
pass 3, stk 0, steps 993, max0 17, max1 83
pass 3, stk 0, steps 994, max0 16, max1 84
pass 3, stk 0, steps 995, max0 15, max1 85
pass 3, stk 0, steps 996, max0 14, max1 86
pass 3, stk 0, steps 998, max0 13, max1 87
pass 3, stk 0, steps 999, max0 12, max1 88
pass 3, stk 0, steps 1000, max0 11, max1 89
pass 3, stk 0, steps 1001, max0 10, max1 90
pass 3, stk 0, steps 1002, max0 9, max1 91
pass 3, stk 0, steps 1003, max0 8, max1 92
pass 3, stk 0, steps 1004, max0 8, max1 92
pass 3, stk 0, steps 1005, max0 8, max1 92
pass 3, stk 0, steps 1007, max0 7, max1 93
pass 3, stk 0, steps 1008, max0 6, max1 94
pass 3, stk 0, steps 1009, max0 5, max1 95
pass 3, stk 0, steps 1011, max0 4, max1 96
pass 3, stk 0, steps 1012, max0 3, max1 97
pass 3, stk 0, steps 1014, max0 2, max1 98
pass 3, stk 0, steps 1016, max0 1, max1 99
pass 4, stk 1, steps 1017, max0 0, max1 100
pass 4, stk 1, steps 1018, max0 1, max1 99
pass 4, stk 1, steps 1019, max0 1, max1 99
pass 4, stk 1, steps 1020, max0 1, max1 99
pass 4, stk 1, steps 1021, max0 1, max1 99
pass 4, stk 1, steps 1022, max0 1, max1 99
pass 4, stk 1, steps 1023, max0 1, max1 99
pass 4, stk 1, steps 1024, max0 1, max1 99
pass 4, stk 1, steps 1025, max0 1, max1 99
pass 4, stk 1, steps 1026, max0 1, max1 99
pass 4, stk 1, steps 1027, max0 1, max1 99
pass 4, stk 1, steps 1028, max0 1, max1 99
pass 4, stk 1, steps 1029, max0 1, max1 99
pass 4, stk 1, steps 1030, max0 1, max1 99
pass 4, stk 1, steps 1031, max0 1, max1 99
pass 4, stk 1, steps 1032, max0 1, max1 99
pass 4, stk 1, steps 1033, max0 1, max1 99
pass 4, stk 1, steps 1034, max0 1, max1 99
pass 4, stk 1, steps 1035, max0 1, max1 99
pass 4, stk 1, steps 1036, max0 1, max1 99
pass 4, stk 1, steps 1037, max0 1, max1 99
pass 4, stk 1, steps 1038, max0 1, max1 99
pass 4, stk 1, steps 1039, max0 1, max1 99
pass 4, stk 1, steps 1040, max0 1, max1 99
pass 4, stk 1, steps 1041, max0 1, max1 99
pass 4, stk 1, steps 1042, max0 1, max1 99
pass 4, stk 1, steps 1043, max0 1, max1 99
pass 4, stk 1, steps 1044, max0 1, max1 99
pass 4, stk 1, steps 1045, max0 1, max1 99
pass 4, stk 1, steps 1046, max0 1, max1 99
pass 4, stk 1, steps 1047, max0 1, max1 99
pass 4, stk 1, steps 1048, max0 1, max1 99
pass 4, stk 1, steps 1049, max0 1, max1 99
pass 4, stk 1, steps 1050, max0 1, max1 99
pass 4, stk 1, steps 1051, max0 1, max1 99
pass 4, stk 1, steps 1052, max0 1, max1 99
pass 4, stk 1, steps 1053, max0 1, max1 99
pass 4, stk 1, steps 1054, max0 1, max1 99
pass 4, stk 1, steps 1055, max0 1, max1 99
pass 4, stk 1, steps 1056, max0 1, max1 99
pass 4, stk 1, steps 1057, max0 1, max1 99
pass 4, stk 1, steps 1058, max0 1, max1 99
pass 4, stk 1, steps 1059, max0 1, max1 99
pass 4, stk 1, steps 1060, max0 1, max1 99
pass 4, stk 1, steps 1061, max0 1, max1 99
pass 4, stk 1, steps 1062, max0 1, max1 99
pass 4, stk 1, steps 1063, max0 1, max1 99
pass 4, stk 1, steps 1064, max0 1, max1 99
pass 4, stk 1, steps 1065, max0 1, max1 99
pass 4, stk 1, steps 1066, max0 1, max1 99
pass 4, stk 1, steps 1067, max0 1, max1 99
pass 4, stk 1, steps 1068, max0 2, max1 98
pass 4, stk 1, steps 1069, max0 2, max1 98
pass 4, stk 1, steps 1070, max0 2, max1 98
pass 4, stk 1, steps 1071, max0 2, max1 98
pass 4, stk 1, steps 1072, max0 2, max1 98
pass 4, stk 1, steps 1073, max0 2, max1 98
pass 4, stk 1, steps 1074, max0 2, max1 98
pass 4, stk 1, steps 1075, max0 2, max1 98
pass 4, stk 1, steps 1076, max0 2, max1 98
pass 4, stk 1, steps 1077, max0 2, max1 98
pass 4, stk 1, steps 1078, max0 2, max1 98
pass 4, stk 1, steps 1079, max0 2, max1 98
pass 4, stk 1, steps 1080, max0 2, max1 98
pass 4, stk 1, steps 1081, max0 2, max1 98
pass 4, stk 1, steps 1082, max0 2, max1 98
pass 4, stk 1, steps 1083, max0 2, max1 98
pass 4, stk 1, steps 1084, max0 2, max1 98
pass 4, stk 1, steps 1085, max0 2, max1 98
pass 4, stk 1, steps 1086, max0 2, max1 98
pass 4, stk 1, steps 1087, max0 2, max1 98
pass 4, stk 1, steps 1088, max0 2, max1 98
pass 4, stk 1, steps 1089, max0 2, max1 98
pass 4, stk 1, steps 1090, max0 2, max1 98
pass 4, stk 1, steps 1091, max0 2, max1 98
pass 4, stk 1, steps 1092, max0 2, max1 98
pass 4, stk 1, steps 1093, max0 2, max1 98
pass 4, stk 1, steps 1094, max0 2, max1 98
pass 4, stk 1, steps 1095, max0 2, max1 98
pass 4, stk 1, steps 1096, max0 2, max1 98
pass 4, stk 1, steps 1097, max0 2, max1 98
pass 4, stk 1, steps 1098, max0 2, max1 98
pass 4, stk 1, steps 1099, max0 2, max1 98
pass 4, stk 1, steps 1100, max0 2, max1 98
pass 4, stk 1, steps 1101, max0 2, max1 98
pass 4, stk 1, steps 1102, max0 2, max1 98
pass 4, stk 1, steps 1103, max0 2, max1 98
pass 4, stk 1, steps 1104, max0 2, max1 98
pass 4, stk 1, steps 1105, max0 2, max1 98
pass 4, stk 1, steps 1106, max0 2, max1 98
pass 4, stk 1, steps 1107, max0 2, max1 98
pass 4, stk 1, steps 1108, max0 2, max1 98
pass 4, stk 1, steps 1109, max0 2, max1 98
pass 4, stk 1, steps 1110, max0 2, max1 98
pass 4, stk 1, steps 1111, max0 2, max1 98
pass 4, stk 1, steps 1112, max0 2, max1 98
pass 4, stk 1, steps 1113, max0 2, max1 98
pass 4, stk 1, steps 1114, max0 2, max1 98
pass 4, stk 1, steps 1115, max0 2, max1 98
pass 4, stk 1, steps 1116, max0 2, max1 98
pass 4, stk 1, steps 1117, max0 3, max1 97
pass 4, stk 1, steps 1118, max0 3, max1 97
pass 4, stk 1, steps 1119, max0 3, max1 97
pass 4, stk 1, steps 1120, max0 4, max1 96
pass 4, stk 1, steps 1121, max0 4, max1 96
pass 4, stk 1, steps 1122, max0 4, max1 96
pass 4, stk 1, steps 1123, max0 4, max1 96
pass 4, stk 1, steps 1124, max0 4, max1 96
pass 4, stk 1, steps 1125, max0 4, max1 96
pass 4, stk 1, steps 1126, max0 4, max1 96
pass 4, stk 1, steps 1127, max0 4, max1 96
pass 4, stk 1, steps 1128, max0 4, max1 96
pass 4, stk 1, steps 1129, max0 4, max1 96
pass 4, stk 1, steps 1130, max0 4, max1 96
pass 4, stk 1, steps 1131, max0 4, max1 96
pass 4, stk 1, steps 1132, max0 4, max1 96
pass 4, stk 1, steps 1133, max0 4, max1 96
pass 4, stk 1, steps 1134, max0 4, max1 96
pass 4, stk 1, steps 1135, max0 4, max1 96
pass 4, stk 1, steps 1136, max0 4, max1 96
pass 4, stk 1, steps 1137, max0 4, max1 96
pass 4, stk 1, steps 1138, max0 4, max1 96
pass 4, stk 1, steps 1139, max0 5, max1 95
pass 4, stk 1, steps 1140, max0 5, max1 95
pass 4, stk 1, steps 1141, max0 5, max1 95
pass 4, stk 1, steps 1142, max0 6, max1 94
pass 4, stk 1, steps 1143, max0 7, max1 93
pass 4, stk 1, steps 1144, max0 7, max1 93
pass 4, stk 1, steps 1145, max0 7, max1 93
pass 4, stk 1, steps 1146, max0 7, max1 93
pass 4, stk 1, steps 1147, max0 7, max1 93
pass 4, stk 1, steps 1148, max0 7, max1 93
pass 4, stk 1, steps 1149, max0 7, max1 93
pass 4, stk 1, steps 1150, max0 7, max1 93
pass 4, stk 1, steps 1151, max0 7, max1 93
pass 4, stk 1, steps 1152, max0 7, max1 93
pass 4, stk 1, steps 1153, max0 7, max1 93
pass 4, stk 1, steps 1154, max0 7, max1 93
pass 4, stk 1, steps 1155, max0 7, max1 93
pass 4, stk 1, steps 1156, max0 7, max1 93
pass 4, stk 1, steps 1157, max0 7, max1 93
pass 4, stk 1, steps 1158, max0 7, max1 93
pass 4, stk 1, steps 1159, max0 7, max1 93
pass 4, stk 1, steps 1160, max0 7, max1 93
pass 4, stk 1, steps 1161, max0 7, max1 93
pass 4, stk 1, steps 1162, max0 7, max1 93
pass 4, stk 1, steps 1163, max0 7, max1 93
pass 4, stk 1, steps 1164, max0 7, max1 93
pass 4, stk 1, steps 1165, max0 7, max1 93
pass 4, stk 1, steps 1166, max0 7, max1 93
pass 4, stk 1, steps 1167, max0 7, max1 93
pass 4, stk 1, steps 1168, max0 7, max1 93
pass 4, stk 1, steps 1169, max0 7, max1 93
pass 4, stk 1, steps 1170, max0 7, max1 93
pass 4, stk 1, steps 1171, max0 7, max1 93
pass 4, stk 1, steps 1172, max0 7, max1 93
pass 4, stk 1, steps 1173, max0 7, max1 93
pass 4, stk 1, steps 1174, max0 7, max1 93
pass 4, stk 1, steps 1175, max0 7, max1 93
pass 4, stk 1, steps 1176, max0 7, max1 93
pass 4, stk 1, steps 1177, max0 7, max1 93
pass 4, stk 1, steps 1178, max0 8, max1 92
pass 4, stk 1, steps 1179, max0 8, max1 92
pass 4, stk 1, steps 1180, max0 8, max1 92
pass 4, stk 1, steps 1181, max0 8, max1 92
pass 4, stk 1, steps 1182, max0 8, max1 92
pass 4, stk 1, steps 1183, max0 8, max1 92
pass 4, stk 1, steps 1184, max0 8, max1 92
pass 4, stk 1, steps 1185, max0 8, max1 92
pass 4, stk 1, steps 1186, max0 8, max1 92
pass 4, stk 1, steps 1187, max0 8, max1 92
pass 4, stk 1, steps 1188, max0 8, max1 92
pass 4, stk 1, steps 1189, max0 8, max1 92
pass 4, stk 1, steps 1190, max0 8, max1 92
pass 4, stk 1, steps 1191, max0 8, max1 92
pass 4, stk 1, steps 1192, max0 8, max1 92
pass 4, stk 1, steps 1193, max0 8, max1 92
pass 4, stk 1, steps 1194, max0 8, max1 92
pass 4, stk 1, steps 1195, max0 8, max1 92
pass 4, stk 1, steps 1196, max0 8, max1 92
pass 4, stk 1, steps 1197, max0 8, max1 92
pass 4, stk 1, steps 1198, max0 8, max1 92
pass 4, stk 1, steps 1199, max0 8, max1 92
pass 4, stk 1, steps 1200, max0 8, max1 92
pass 4, stk 1, steps 1201, max0 8, max1 92
pass 4, stk 1, steps 1202, max0 8, max1 92
pass 4, stk 1, steps 1203, max0 8, max1 92
pass 4, stk 1, steps 1204, max0 8, max1 92
pass 4, stk 1, steps 1205, max0 8, max1 92
pass 4, stk 1, steps 1206, max0 8, max1 92
pass 4, stk 1, steps 1207, max0 8, max1 92
pass 4, stk 1, steps 1208, max0 8, max1 92
pass 4, stk 1, steps 1209, max0 8, max1 92
pass 4, stk 1, steps 1210, max0 9, max1 91
pass 4, stk 1, steps 1211, max0 9, max1 91
pass 4, stk 1, steps 1212, max0 9, max1 91
pass 4, stk 1, steps 1213, max0 9, max1 91
pass 4, stk 1, steps 1214, max0 9, max1 91
pass 4, stk 1, steps 1215, max0 9, max1 91
pass 4, stk 1, steps 1216, max0 9, max1 91
pass 4, stk 1, steps 1217, max0 9, max1 91
pass 4, stk 1, steps 1218, max0 9, max1 91
pass 4, stk 1, steps 1219, max0 9, max1 91
pass 4, stk 1, steps 1220, max0 9, max1 91
pass 4, stk 1, steps 1221, max0 9, max1 91
pass 4, stk 1, steps 1222, max0 9, max1 91
pass 4, stk 1, steps 1223, max0 9, max1 91
pass 4, stk 1, steps 1224, max0 9, max1 91
pass 4, stk 1, steps 1225, max0 9, max1 91
pass 4, stk 1, steps 1226, max0 9, max1 91
pass 4, stk 1, steps 1227, max0 9, max1 91
pass 4, stk 1, steps 1228, max0 9, max1 91
pass 4, stk 1, steps 1229, max0 9, max1 91
pass 4, stk 1, steps 1230, max0 9, max1 91
pass 4, stk 1, steps 1231, max0 9, max1 91
pass 4, stk 1, steps 1232, max0 9, max1 91
pass 4, stk 1, steps 1233, max0 9, max1 91
pass 4, stk 1, steps 1234, max0 9, max1 91
pass 4, stk 1, steps 1235, max0 9, max1 91
pass 4, stk 1, steps 1236, max0 9, max1 91
pass 4, stk 1, steps 1237, max0 9, max1 91
pass 4, stk 1, steps 1238, max0 9, max1 91
pass 4, stk 1, steps 1239, max0 9, max1 91
pass 4, stk 1, steps 1240, max0 9, max1 91
pass 4, stk 1, steps 1241, max0 9, max1 91
pass 4, stk 1, steps 1242, max0 10, max1 90
pass 4, stk 1, steps 1243, max0 11, max1 89
pass 4, stk 1, steps 1244, max0 11, max1 89
pass 4, stk 1, steps 1245, max0 11, max1 89
pass 4, stk 1, steps 1246, max0 11, max1 89
pass 4, stk 1, steps 1247, max0 11, max1 89
pass 4, stk 1, steps 1248, max0 11, max1 89
pass 4, stk 1, steps 1249, max0 11, max1 89
pass 4, stk 1, steps 1250, max0 12, max1 88
pass 4, stk 1, steps 1251, max0 12, max1 88
pass 4, stk 1, steps 1252, max0 12, max1 88
pass 4, stk 1, steps 1253, max0 12, max1 88
pass 4, stk 1, steps 1254, max0 12, max1 88
pass 4, stk 1, steps 1255, max0 12, max1 88
